번호,지역,상호,주소,기간,상표,셀프여부,고급휘발유,휘발유,경유,실내등유
A0009354,서울 성동구,HD현대오일뱅크㈜직영 효진주유소,서울 성동구 동일로 129,20260318,HD현대오일뱅크,일반,2089,1786,1796,0
A0009354,서울 성동구,HD현대오일뱅크㈜직영 효진주유소,서울 성동구 동일로 129,20260319,HD현대오일뱅크,일반,2089,1786,1796,0
A0009354,서울 성동구,HD현대오일뱅크㈜직영 효진주유소,서울 성동구 동일로 129,20260320,HD현대오일뱅크,일반,2089,1786,1796,0
A0009354,서울 성동구,HD현대오일뱅크㈜직영 효진주유소,서울 성동구 동일로 129,20260321,HD현대오일뱅크,일반,2089,1786,1796,0
A0009354,서울 성동구,HD현대오일뱅크㈜직영 효진주유소,서울 성동구 동일로 129,20260322,HD현대오일뱅크,일반,2089,1786,1789,0
A0009354,서울 성동구,HD현대오일뱅크㈜직영 효진주유소,서울 성동구 동일로 129,20260323,HD현대오일뱅크,일반,2089,1786,1789,0
A0009354,서울 성동구,HD현대오일뱅크㈜직영 효진주유소,서울 성동구 동일로 129,20260324,HD현대오일뱅크,일반,2089,1786,1789,0
A0009354,서울 성동구,HD현대오일뱅크㈜직영 효진주유소,서울 성동구 동일로 129,20260325,HD현대오일뱅크,일반,2089,1786,1789,0
A0009354,서울 성동구,HD현대오일뱅크㈜직영 효진주유소,서울 성동구 동일로 129,20260326,HD현대오일뱅크,일반,2089,1786,1789,0
A0009354,서울 성동구,HD현대오일뱅크㈜직영 효진주유소,서울 성동구 동일로 129,20260327,HD현대오일뱅크,일반,2089,1786,1789,0
A0009354,서울 성동구,HD현대오일뱅크㈜직영 효진주유소,서울 성동구 동일로 129,20260328,HD현대오일뱅크,일반,2089,1786,1789,0
A0009354,서울 성동구,HD현대오일뱅크㈜직영 효진주유소,서울 성동구 동일로 129,20260329,HD현대오일뱅크,일반,2089,1786,1789,0
A0009354,서울 성동구,HD현대오일뱅크㈜직영 효진주유소,서울 성동구 동일로 129,20260330,HD현대오일뱅크,일반,2089,1786,1789,0
A0009354,서울 성동구,HD현대오일뱅크㈜직영 효진주유소,서울 성동구 동일로 129,20260331,HD현대오일뱅크,일반,2089,1786,1789,0
A0009354,서울 성동구,HD현대오일뱅크㈜직영 효진주유소,서울 성동구 동일로 129,20260401,HD현대오일뱅크,일반,2089,1786,1789,0
A0009354,서울 성동구,HD현대오일뱅크㈜직영 효진주유소,서울 성동구 동일로 129,20260402,HD현대오일뱅크,일반,2124,1786,1789,0
A0009354,서울 성동구,HD현대오일뱅크㈜직영 효진주유소,서울 성동구 동일로 129,20260403,HD현대오일뱅크,일반,2194,1786,1789,0
A0009354,서울 성동구,HD현대오일뱅크㈜직영 효진주유소,서울 성동구 동일로 129,20260404,HD현대오일뱅크,일반,2269,1835,1838,0
A0009354,서울 성동구,HD현대오일뱅크㈜직영 효진주유소,서울 성동구 동일로 129,20260405,HD현대오일뱅크,일반,2269,1835,1838,0
A0002243,서울 성동구,KH에너지㈜직영 성수만세주유소,서울 성동구 왕십리로 109,20260306,SK에너지,셀프,2039,1969,1999,0
A0002243,서울 성동구,KH에너지㈜직영 성수만세주유소,서울 성동구 왕십리로 109,20260307,SK에너지,셀프,2039,1969,1999,0
A0002243,서울 성동구,KH에너지㈜직영 성수만세주유소,서울 성동구 왕십리로 109,20260308,SK에너지,셀프,2089,2019,2049,0
A0002243,서울 성동구,KH에너지㈜직영 성수만세주유소,서울 성동구 왕십리로 109,20260309,SK에너지,셀프,2089,2019,2049,0
A0002243,서울 성동구,KH에너지㈜직영 성수만세주유소,서울 성동구 왕십리로 109,20260310,SK에너지,셀프,2089,2019,2049,0
A0002243,서울 성동구,KH에너지㈜직영 성수만세주유소,서울 성동구 왕십리로 109,20260311,SK에너지,셀프,2089,1989,1999,0
A0002243,서울 성동구,KH에너지㈜직영 성수만세주유소,서울 성동구 왕십리로 109,20260312,SK에너지,셀프,2059,1959,1999,0
A0002243,서울 성동구,KH에너지㈜직영 성수만세주유소,서울 성동구 왕십리로 109,20260313,SK에너지,셀프,2059,1895,1895,0
A0002243,서울 성동구,KH에너지㈜직영 성수만세주유소,서울 성동구 왕십리로 109,20260314,SK에너지,셀프,2059,1895,1895,0
A0002243,서울 성동구,KH에너지㈜직영 성수만세주유소,서울 성동구 왕십리로 109,20260315,SK에너지,셀프,2059,1895,1895,0
A0002243,서울 성동구,KH에너지㈜직영 성수만세주유소,서울 성동구 왕십리로 109,20260316,SK에너지,셀프,2059,1875,1875,0
A0002243,서울 성동구,KH에너지㈜직영 성수만세주유소,서울 성동구 왕십리로 109,20260317,SK에너지,셀프,2047,1875,1875,0
A0002243,서울 성동구,KH에너지㈜직영 성수만세주유소,서울 성동구 왕십리로 109,20260318,SK에너지,셀프,2047,1875,1875,0
A0002243,서울 성동구,KH에너지㈜직영 성수만세주유소,서울 성동구 왕십리로 109,20260319,SK에너지,셀프,2047,1875,1875,0
A0002243,서울 성동구,KH에너지㈜직영 성수만세주유소,서울 성동구 왕십리로 109,20260320,SK에너지,셀프,2047,1875,1875,0
A0002243,서울 성동구,KH에너지㈜직영 성수만세주유소,서울 성동구 왕십리로 109,20260321,SK에너지,셀프,2047,1875,1875,0
A0002243,서울 성동구,KH에너지㈜직영 성수만세주유소,서울 성동구 왕십리로 109,20260322,SK에너지,셀프,2047,1875,1875,0
A0002243,서울 성동구,KH에너지㈜직영 성수만세주유소,서울 성동구 왕십리로 109,20260323,SK에너지,셀프,2047,1875,1875,0
A0002243,서울 성동구,KH에너지㈜직영 성수만세주유소,서울 성동구 왕십리로 109,20260324,SK에너지,셀프,2047,1875,1875,0
A0002243,서울 성동구,KH에너지㈜직영 성수만세주유소,서울 성동구 왕십리로 109,20260325,SK에너지,셀프,2047,1875,1875,0
A0002243,서울 성동구,KH에너지㈜직영 성수만세주유소,서울 성동구 왕십리로 109,20260326,SK에너지,셀프,2047,1875,1875,0
A0002243,서울 성동구,KH에너지㈜직영 성수만세주유소,서울 성동구 왕십리로 109,20260327,SK에너지,셀프,2071,1899,1899,0
A0002243,서울 성동구,KH에너지㈜직영 성수만세주유소,서울 성동구 왕십리로 109,20260328,SK에너지,셀프,2171,1899,1899,0
A0002243,서울 성동구,KH에너지㈜직영 성수만세주유소,서울 성동구 왕십리로 109,20260329,SK에너지,셀프,2171,1899,1899,0
A0002243,서울 성동구,KH에너지㈜직영 성수만세주유소,서울 성동구 왕십리로 109,20260330,SK에너지,셀프,2271,1899,1899,0
A0002243,서울 성동구,KH에너지㈜직영 성수만세주유소,서울 성동구 왕십리로 109,20260331,SK에너지,셀프,2271,1899,1899,0
A0002243,서울 성동구,KH에너지㈜직영 성수만세주유소,서울 성동구 왕십리로 109,20260401,SK에너지,셀프,2271,1899,1899,0
A0002243,서울 성동구,KH에너지㈜직영 성수만세주유소,서울 성동구 왕십리로 109,20260402,SK에너지,셀프,2271,1949,1949,0
A0002243,서울 성동구,KH에너지㈜직영 성수만세주유소,서울 성동구 왕십리로 109,20260403,SK에너지,셀프,2271,1999,1999,0
A0002243,서울 성동구,KH에너지㈜직영 성수만세주유소,서울 성동구 왕십리로 109,20260404,SK에너지,셀프,2271,1999,1999,0
A0002243,서울 성동구,KH에너지㈜직영 성수만세주유소,서울 성동구 왕십리로 109,20260405,SK에너지,셀프,2271,1999,1999,0
A0009394,서울 성동구,KLP제2주유소,서울 성동구 동일로 249 (송정동),20260306,HD현대오일뱅크,셀프,0,1935,1995,0
A0009394,서울 성동구,KLP제2주유소,서울 성동구 동일로 249 (송정동),20260307,HD현대오일뱅크,셀프,0,1935,1995,0
A0009394,서울 성동구,KLP제2주유소,서울 성동구 동일로 249 (송정동),20260308,HD현대오일뱅크,셀프,0,1965,1995,0
A0009394,서울 성동구,KLP제2주유소,서울 성동구 동일로 249 (송정동),20260309,HD현대오일뱅크,셀프,0,1965,1995,0
A0009394,서울 성동구,KLP제2주유소,서울 성동구 동일로 249 (송정동),20260310,HD현대오일뱅크,셀프,0,1965,1995,0
A0009394,서울 성동구,KLP제2주유소,서울 성동구 동일로 249 (송정동),20260311,HD현대오일뱅크,셀프,0,1965,1995,0
A0009394,서울 성동구,KLP제2주유소,서울 성동구 동일로 249 (송정동),20260312,HD현대오일뱅크,셀프,0,1935,1955,0
A0009394,서울 성동구,KLP제2주유소,서울 성동구 동일로 249 (송정동),20260313,HD현대오일뱅크,셀프,0,1935,1995,0
A0009394,서울 성동구,KLP제2주유소,서울 성동구 동일로 249 (송정동),20260314,HD현대오일뱅크,셀프,0,1895,1875,0
A0009394,서울 성동구,KLP제2주유소,서울 성동구 동일로 249 (송정동),20260315,HD현대오일뱅크,셀프,0,1895,1875,0
A0009394,서울 성동구,KLP제2주유소,서울 성동구 동일로 249 (송정동),20260316,HD현대오일뱅크,셀프,0,1865,1855,0
A0009394,서울 성동구,KLP제2주유소,서울 성동구 동일로 249 (송정동),20260317,HD현대오일뱅크,셀프,0,1865,1855,0
A0009394,서울 성동구,KLP제2주유소,서울 성동구 동일로 249 (송정동),20260318,HD현대오일뱅크,셀프,0,1865,1855,0
A0009394,서울 성동구,KLP제2주유소,서울 성동구 동일로 249 (송정동),20260319,HD현대오일뱅크,셀프,0,1818,1812,0
A0009394,서울 성동구,KLP제2주유소,서울 성동구 동일로 249 (송정동),20260320,HD현대오일뱅크,셀프,0,1818,1812,0
A0009394,서울 성동구,KLP제2주유소,서울 성동구 동일로 249 (송정동),20260321,HD현대오일뱅크,셀프,0,1818,1812,0
A0009394,서울 성동구,KLP제2주유소,서울 성동구 동일로 249 (송정동),20260322,HD현대오일뱅크,셀프,0,1818,1812,0
A0009394,서울 성동구,KLP제2주유소,서울 성동구 동일로 249 (송정동),20260323,HD현대오일뱅크,셀프,0,1818,1812,0
A0009394,서울 성동구,KLP제2주유소,서울 성동구 동일로 249 (송정동),20260324,HD현대오일뱅크,셀프,0,1818,1812,0
A0009394,서울 성동구,KLP제2주유소,서울 성동구 동일로 249 (송정동),20260325,HD현대오일뱅크,셀프,0,1818,1812,0
A0009394,서울 성동구,KLP제2주유소,서울 성동구 동일로 249 (송정동),20260326,HD현대오일뱅크,셀프,0,1818,1818,0
A0009394,서울 성동구,KLP제2주유소,서울 성동구 동일로 249 (송정동),20260327,HD현대오일뱅크,셀프,0,1865,1895,0
A0009394,서울 성동구,KLP제2주유소,서울 성동구 동일로 249 (송정동),20260328,HD현대오일뱅크,셀프,0,1995,2035,0
A0009394,서울 성동구,KLP제2주유소,서울 성동구 동일로 249 (송정동),20260329,HD현대오일뱅크,셀프,0,1995,2035,0
A0009394,서울 성동구,KLP제2주유소,서울 성동구 동일로 249 (송정동),20260330,HD현대오일뱅크,셀프,0,1995,2035,0
A0009394,서울 성동구,KLP제2주유소,서울 성동구 동일로 249 (송정동),20260331,HD현대오일뱅크,셀프,0,1995,2035,0
A0009394,서울 성동구,KLP제2주유소,서울 성동구 동일로 249 (송정동),20260401,HD현대오일뱅크,셀프,0,1995,2035,0
A0009394,서울 성동구,KLP제2주유소,서울 성동구 동일로 249 (송정동),20260402,HD현대오일뱅크,셀프,0,1995,2035,0
A0009394,서울 성동구,KLP제2주유소,서울 성동구 동일로 249 (송정동),20260403,HD현대오일뱅크,셀프,0,1995,2035,0
A0009394,서울 성동구,KLP제2주유소,서울 성동구 동일로 249 (송정동),20260404,HD현대오일뱅크,셀프,0,1995,2035,0
A0009394,서울 성동구,KLP제2주유소,서울 성동구 동일로 249 (송정동),20260405,HD현대오일뱅크,셀프,0,1995,2035,0
A0009359,서울 성동구,SK에너지(주) 군자동주유소,서울특별시 성동구  천호대로 446 (용답동),20260306,SK에너지,일반,2009,1819,1773,0
A0009359,서울 성동구,SK에너지(주) 군자동주유소,서울특별시 성동구  천호대로 446 (용답동),20260307,SK에너지,일반,2009,1819,1773,0
A0009359,서울 성동구,SK에너지(주) 군자동주유소,서울특별시 성동구  천호대로 446 (용답동),20260308,SK에너지,일반,2009,1819,1773,0
A0009359,서울 성동구,SK에너지(주) 군자동주유소,서울특별시 성동구  천호대로 446 (용답동),20260309,SK에너지,일반,2009,1819,1773,0
A0009359,서울 성동구,SK에너지(주) 군자동주유소,서울특별시 성동구  천호대로 446 (용답동),20260310,SK에너지,일반,2009,1819,1773,0
A0009359,서울 성동구,SK에너지(주) 군자동주유소,서울특별시 성동구  천호대로 446 (용답동),20260311,SK에너지,일반,2009,1819,1773,0
A0009359,서울 성동구,SK에너지(주) 군자동주유소,서울특별시 성동구  천호대로 446 (용답동),20260312,SK에너지,일반,2009,1819,1773,0
A0009359,서울 성동구,SK에너지(주) 군자동주유소,서울특별시 성동구  천호대로 446 (용답동),20260313,SK에너지,일반,2009,1819,1773,0
A0009359,서울 성동구,SK에너지(주) 군자동주유소,서울특별시 성동구  천호대로 446 (용답동),20260314,SK에너지,일반,2009,1819,1773,0
A0009359,서울 성동구,SK에너지(주) 군자동주유소,서울특별시 성동구  천호대로 446 (용답동),20260315,SK에너지,일반,2009,1819,1773,0
A0009359,서울 성동구,SK에너지(주) 군자동주유소,서울특별시 성동구  천호대로 446 (용답동),20260316,SK에너지,일반,2009,1799,1773,0
A0009359,서울 성동구,SK에너지(주) 군자동주유소,서울특별시 성동구  천호대로 446 (용답동),20260317,SK에너지,일반,2009,1799,1773,0
A0009359,서울 성동구,SK에너지(주) 군자동주유소,서울특별시 성동구  천호대로 446 (용답동),20260318,SK에너지,일반,2009,1799,1773,0
A0009359,서울 성동구,SK에너지(주) 군자동주유소,서울특별시 성동구  천호대로 446 (용답동),20260319,SK에너지,일반,2009,1799,1773,0
A0009359,서울 성동구,SK에너지(주) 군자동주유소,서울특별시 성동구  천호대로 446 (용답동),20260320,SK에너지,일반,2009,1799,1773,0
A0009359,서울 성동구,SK에너지(주) 군자동주유소,서울특별시 성동구  천호대로 446 (용답동),20260321,SK에너지,일반,2009,1799,1773,0
A0009359,서울 성동구,SK에너지(주) 군자동주유소,서울특별시 성동구  천호대로 446 (용답동),20260322,SK에너지,일반,2009,1799,1773,0
A0009359,서울 성동구,SK에너지(주) 군자동주유소,서울특별시 성동구  천호대로 446 (용답동),20260323,SK에너지,일반,2009,1799,1773,0
A0009359,서울 성동구,SK에너지(주) 군자동주유소,서울특별시 성동구  천호대로 446 (용답동),20260324,SK에너지,일반,2009,1799,1773,0
A0009359,서울 성동구,SK에너지(주) 군자동주유소,서울특별시 성동구  천호대로 446 (용답동),20260325,SK에너지,일반,2009,1799,1773,0
A0009359,서울 성동구,SK에너지(주) 군자동주유소,서울특별시 성동구  천호대로 446 (용답동),20260326,SK에너지,일반,2009,1799,1773,0
A0009359,서울 성동구,SK에너지(주) 군자동주유소,서울특별시 성동구  천호대로 446 (용답동),20260327,SK에너지,일반,2009,1799,1773,0
A0009359,서울 성동구,SK에너지(주) 군자동주유소,서울특별시 성동구  천호대로 446 (용답동),20260328,SK에너지,일반,2009,1799,1773,0
A0009359,서울 성동구,SK에너지(주) 군자동주유소,서울특별시 성동구  천호대로 446 (용답동),20260329,SK에너지,일반,2009,1799,1773,0
A0009359,서울 성동구,SK에너지(주) 군자동주유소,서울특별시 성동구  천호대로 446 (용답동),20260330,SK에너지,일반,2009,1799,1773,0
A0009359,서울 성동구,SK에너지(주) 군자동주유소,서울특별시 성동구  천호대로 446 (용답동),20260331,SK에너지,일반,2009,1799,1773,0
A0009359,서울 성동구,SK에너지(주) 군자동주유소,서울특별시 성동구  천호대로 446 (용답동),20260401,SK에너지,일반,2309,1799,1773,0
A0009359,서울 성동구,SK에너지(주) 군자동주유소,서울특별시 성동구  천호대로 446 (용답동),20260402,SK에너지,일반,2309,1799,1773,0
A0009359,서울 성동구,SK에너지(주) 군자동주유소,서울특별시 성동구  천호대로 446 (용답동),20260403,SK에너지,일반,2309,1799,1773,0
A0009359,서울 성동구,SK에너지(주) 군자동주유소,서울특별시 성동구  천호대로 446 (용답동),20260404,SK에너지,일반,2309,1854,1832,0
A0009359,서울 성동구,SK에너지(주) 군자동주유소,서울특별시 성동구  천호대로 446 (용답동),20260405,SK에너지,일반,2309,1854,1832,0
A0009349,서울 성동구,SK에너지(주) 성수주유소,서울 성동구 뚝섬로 352,20260306,SK에너지,일반,1929,1779,1729,0
A0009349,서울 성동구,SK에너지(주) 성수주유소,서울 성동구 뚝섬로 352,20260307,SK에너지,일반,1929,1779,1729,0
A0009349,서울 성동구,SK에너지(주) 성수주유소,서울 성동구 뚝섬로 352,20260308,SK에너지,일반,1929,1779,1729,0
A0009349,서울 성동구,SK에너지(주) 성수주유소,서울 성동구 뚝섬로 352,20260309,SK에너지,일반,1929,1779,1729,0
A0009349,서울 성동구,SK에너지(주) 성수주유소,서울 성동구 뚝섬로 352,20260310,SK에너지,일반,1929,1779,1729,0
A0009349,서울 성동구,SK에너지(주) 성수주유소,서울 성동구 뚝섬로 352,20260311,SK에너지,일반,1929,1779,1729,0
A0009349,서울 성동구,SK에너지(주) 성수주유소,서울 성동구 뚝섬로 352,20260312,SK에너지,일반,1929,1779,1729,0
A0009349,서울 성동구,SK에너지(주) 성수주유소,서울 성동구 뚝섬로 352,20260313,SK에너지,일반,1929,1779,1729,0
A0009349,서울 성동구,SK에너지(주) 성수주유소,서울 성동구 뚝섬로 352,20260314,SK에너지,일반,1929,1779,1729,0
A0009349,서울 성동구,SK에너지(주) 성수주유소,서울 성동구 뚝섬로 352,20260315,SK에너지,일반,1929,1779,1729,0
A0009349,서울 성동구,SK에너지(주) 성수주유소,서울 성동구 뚝섬로 352,20260316,SK에너지,일반,1929,1779,1729,0
A0009349,서울 성동구,SK에너지(주) 성수주유소,서울 성동구 뚝섬로 352,20260317,SK에너지,일반,1929,1779,1729,0
A0009349,서울 성동구,SK에너지(주) 성수주유소,서울 성동구 뚝섬로 352,20260318,SK에너지,일반,1929,1779,1729,0
A0009349,서울 성동구,SK에너지(주) 성수주유소,서울 성동구 뚝섬로 352,20260319,SK에너지,일반,1929,1779,1729,0
A0009349,서울 성동구,SK에너지(주) 성수주유소,서울 성동구 뚝섬로 352,20260320,SK에너지,일반,1929,1779,1729,0
A0009349,서울 성동구,SK에너지(주) 성수주유소,서울 성동구 뚝섬로 352,20260321,SK에너지,일반,1929,1779,1729,0
A0009349,서울 성동구,SK에너지(주) 성수주유소,서울 성동구 뚝섬로 352,20260322,SK에너지,일반,1929,1779,1729,0
A0009349,서울 성동구,SK에너지(주) 성수주유소,서울 성동구 뚝섬로 352,20260323,SK에너지,일반,1929,1779,1729,0
A0009349,서울 성동구,SK에너지(주) 성수주유소,서울 성동구 뚝섬로 352,20260324,SK에너지,일반,1929,1779,1729,0
A0009349,서울 성동구,SK에너지(주) 성수주유소,서울 성동구 뚝섬로 352,20260325,SK에너지,일반,1929,1779,1729,0
A0009349,서울 성동구,SK에너지(주) 성수주유소,서울 성동구 뚝섬로 352,20260326,SK에너지,일반,1929,1779,1729,0
A0009349,서울 성동구,SK에너지(주) 성수주유소,서울 성동구 뚝섬로 352,20260327,SK에너지,일반,1929,1849,1729,0
A0009349,서울 성동구,SK에너지(주) 성수주유소,서울 성동구 뚝섬로 352,20260328,SK에너지,일반,1929,1779,1729,0
A0009349,서울 성동구,SK에너지(주) 성수주유소,서울 성동구 뚝섬로 352,20260329,SK에너지,일반,1929,1779,1729,0
A0009349,서울 성동구,SK에너지(주) 성수주유소,서울 성동구 뚝섬로 352,20260330,SK에너지,일반,1929,1779,1729,0
A0009349,서울 성동구,SK에너지(주) 성수주유소,서울 성동구 뚝섬로 352,20260331,SK에너지,일반,1929,1779,1729,0
A0009349,서울 성동구,SK에너지(주) 성수주유소,서울 성동구 뚝섬로 352,20260401,SK에너지,일반,2309,1779,1729,0
A0009349,서울 성동구,SK에너지(주) 성수주유소,서울 성동구 뚝섬로 352,20260402,SK에너지,일반,2309,1779,1729,0
A0009349,서울 성동구,SK에너지(주) 성수주유소,서울 성동구 뚝섬로 352,20260403,SK에너지,일반,2309,1779,1729,0
A0009349,서울 성동구,SK에너지(주) 성수주유소,서울 성동구 뚝섬로 352,20260404,SK에너지,일반,2309,1840,1803,0
A0009349,서울 성동구,SK에너지(주) 성수주유소,서울 성동구 뚝섬로 352,20260405,SK에너지,일반,2309,1840,1803,0
A0009293,서울 성동구,㈜성동에너지,서울 성동구 천호대로 392,20260306,HD현대오일뱅크,셀프,2169,1929,1989,0
A0009293,서울 성동구,㈜성동에너지,서울 성동구 천호대로 392,20260307,HD현대오일뱅크,셀프,2169,1929,1989,0
A0009293,서울 성동구,㈜성동에너지,서울 성동구 천호대로 392,20260308,HD현대오일뱅크,셀프,2169,1929,1989,0
A0009293,서울 성동구,㈜성동에너지,서울 성동구 천호대로 392,20260309,HD현대오일뱅크,셀프,2169,1929,1989,0
A0009293,서울 성동구,㈜성동에너지,서울 성동구 천호대로 392,20260310,HD현대오일뱅크,셀프,2089,1899,1920,0
A0009293,서울 성동구,㈜성동에너지,서울 성동구 천호대로 392,20260311,HD현대오일뱅크,셀프,2089,1899,1860,0
A0009293,서울 성동구,㈜성동에너지,서울 성동구 천호대로 392,20260312,HD현대오일뱅크,셀프,1999,1820,1799,0
A0009293,서울 성동구,㈜성동에너지,서울 성동구 천호대로 392,20260313,HD현대오일뱅크,셀프,1999,1820,1799,0
A0009293,서울 성동구,㈜성동에너지,서울 성동구 천호대로 392,20260314,HD현대오일뱅크,셀프,1999,1799,1789,0
A0009293,서울 성동구,㈜성동에너지,서울 성동구 천호대로 392,20260315,HD현대오일뱅크,셀프,1999,1799,1789,0
A0009293,서울 성동구,㈜성동에너지,서울 성동구 천호대로 392,20260316,HD현대오일뱅크,셀프,1999,1799,1789,0
A0009293,서울 성동구,㈜성동에너지,서울 성동구 천호대로 392,20260317,HD현대오일뱅크,셀프,1999,1799,1789,0
A0009293,서울 성동구,㈜성동에너지,서울 성동구 천호대로 392,20260318,HD현대오일뱅크,셀프,1999,1799,1789,0
A0009293,서울 성동구,㈜성동에너지,서울 성동구 천호대로 392,20260319,HD현대오일뱅크,셀프,1999,1799,1789,0
A0009293,서울 성동구,㈜성동에너지,서울 성동구 천호대로 392,20260320,HD현대오일뱅크,셀프,2049,1799,1789,0
A0009293,서울 성동구,㈜성동에너지,서울 성동구 천호대로 392,20260321,HD현대오일뱅크,셀프,2049,1799,1789,0
A0009293,서울 성동구,㈜성동에너지,서울 성동구 천호대로 392,20260322,HD현대오일뱅크,셀프,2049,1799,1789,0
A0009293,서울 성동구,㈜성동에너지,서울 성동구 천호대로 392,20260323,HD현대오일뱅크,셀프,2099,1794,1784,0
A0009293,서울 성동구,㈜성동에너지,서울 성동구 천호대로 392,20260324,HD현대오일뱅크,셀프,2099,1794,1784,0
A0009293,서울 성동구,㈜성동에너지,서울 성동구 천호대로 392,20260325,HD현대오일뱅크,셀프,2099,1794,1784,0
A0009293,서울 성동구,㈜성동에너지,서울 성동구 천호대로 392,20260326,HD현대오일뱅크,셀프,2099,1794,1784,0
A0009293,서울 성동구,㈜성동에너지,서울 성동구 천호대로 392,20260327,HD현대오일뱅크,셀프,2099,1794,1784,0
A0009293,서울 성동구,㈜성동에너지,서울 성동구 천호대로 392,20260328,HD현대오일뱅크,셀프,2199,1994,1784,0
A0009293,서울 성동구,㈜성동에너지,서울 성동구 천호대로 392,20260329,HD현대오일뱅크,셀프,2199,1994,1984,0
A0009293,서울 성동구,㈜성동에너지,서울 성동구 천호대로 392,20260330,HD현대오일뱅크,셀프,2199,1994,1984,0
A0009293,서울 성동구,㈜성동에너지,서울 성동구 천호대로 392,20260331,HD현대오일뱅크,셀프,2350,1994,1984,0
A0009293,서울 성동구,㈜성동에너지,서울 성동구 천호대로 392,20260401,HD현대오일뱅크,셀프,2350,1994,1984,0
A0009293,서울 성동구,㈜성동에너지,서울 성동구 천호대로 392,20260402,HD현대오일뱅크,셀프,2350,1994,1984,0
A0009293,서울 성동구,㈜성동에너지,서울 성동구 천호대로 392,20260403,HD현대오일뱅크,셀프,2350,1994,1984,0
A0009293,서울 성동구,㈜성동에너지,서울 성동구 천호대로 392,20260404,HD현대오일뱅크,셀프,2350,1994,1984,0
A0009293,서울 성동구,㈜성동에너지,서울 성동구 천호대로 392,20260405,HD현대오일뱅크,셀프,2350,1994,1984,0
A0009279,서울 성동구,금호주유소,서울 성동구 금호로 39 (금호동4가),20260306,GS칼텍스,일반,2334,2046,1995,1700
A0009279,서울 성동구,금호주유소,서울 성동구 금호로 39 (금호동4가),20260307,GS칼텍스,일반,2334,2046,1995,1700
A0009279,서울 성동구,금호주유소,서울 성동구 금호로 39 (금호동4가),20260308,GS칼텍스,일반,2334,2046,1995,1700
A0009279,서울 성동구,금호주유소,서울 성동구 금호로 39 (금호동4가),20260309,GS칼텍스,일반,2394,2130,2085,1890
A0009279,서울 성동구,금호주유소,서울 성동구 금호로 39 (금호동4가),20260310,GS칼텍스,일반,2394,2130,2085,1890
A0009279,서울 성동구,금호주유소,서울 성동구 금호로 39 (금호동4가),20260311,GS칼텍스,일반,2394,2130,2085,1890
A0009279,서울 성동구,금호주유소,서울 성동구 금호로 39 (금호동4가),20260312,GS칼텍스,일반,2394,2130,2085,1890
A0009279,서울 성동구,금호주유소,서울 성동구 금호로 39 (금호동4가),20260313,GS칼텍스,일반,2394,2130,2085,1890
A0009279,서울 성동구,금호주유소,서울 성동구 금호로 39 (금호동4가),20260314,GS칼텍스,일반,2340,2095,2045,1890
A0009279,서울 성동구,금호주유소,서울 성동구 금호로 39 (금호동4가),20260315,GS칼텍스,일반,2340,2095,2045,1890
A0009279,서울 성동구,금호주유소,서울 성동구 금호로 39 (금호동4가),20260316,GS칼텍스,일반,2340,2095,2045,1890
A0009279,서울 성동구,금호주유소,서울 성동구 금호로 39 (금호동4가),20260317,GS칼텍스,일반,2340,2095,2045,1700
A0009279,서울 성동구,금호주유소,서울 성동구 금호로 39 (금호동4가),20260318,GS칼텍스,일반,2340,2095,2045,1700
A0009279,서울 성동구,금호주유소,서울 성동구 금호로 39 (금호동4가),20260319,GS칼텍스,일반,2340,2095,2045,1700
A0009279,서울 성동구,금호주유소,서울 성동구 금호로 39 (금호동4가),20260320,GS칼텍스,일반,2340,2095,2045,1700
A0009279,서울 성동구,금호주유소,서울 성동구 금호로 39 (금호동4가),20260321,GS칼텍스,일반,2340,2095,2045,1700
A0009279,서울 성동구,금호주유소,서울 성동구 금호로 39 (금호동4가),20260322,GS칼텍스,일반,2340,2095,2045,1700
A0009279,서울 성동구,금호주유소,서울 성동구 금호로 39 (금호동4가),20260323,GS칼텍스,일반,2340,2095,2045,1700
A0009279,서울 성동구,금호주유소,서울 성동구 금호로 39 (금호동4가),20260324,GS칼텍스,일반,2340,2095,2045,1700
A0009279,서울 성동구,금호주유소,서울 성동구 금호로 39 (금호동4가),20260325,GS칼텍스,일반,2340,2095,2045,1700
A0009279,서울 성동구,금호주유소,서울 성동구 금호로 39 (금호동4가),20260326,GS칼텍스,일반,2340,2045,2039,1700
A0009279,서울 성동구,금호주유소,서울 성동구 금호로 39 (금호동4가),20260327,GS칼텍스,일반,2340,2045,2039,1700
A0009279,서울 성동구,금호주유소,서울 성동구 금호로 39 (금호동4가),20260328,GS칼텍스,일반,2340,2045,2039,1700
A0009279,서울 성동구,금호주유소,서울 성동구 금호로 39 (금호동4가),20260329,GS칼텍스,일반,2340,2045,2039,1700
A0009279,서울 성동구,금호주유소,서울 성동구 금호로 39 (금호동4가),20260330,GS칼텍스,일반,2340,2045,2039,1700
A0009279,서울 성동구,금호주유소,서울 성동구 금호로 39 (금호동4가),20260331,GS칼텍스,일반,2340,2045,2039,1700
A0009279,서울 성동구,금호주유소,서울 성동구 금호로 39 (금호동4가),20260401,GS칼텍스,일반,2340,2045,2039,1700
